Country Name,Year,GDP Per Capita,Gender,Avg Age
Jamaica,2019,5626.1704590766,TOTAL,75.97828
Jordan,2019,4159.6537537759,FEMALE,78.78378
Jordan,2019,4159.6537537759,MALE,77.02438
Jordan,2019,4159.6537537759,TOTAL,77.87197
Japan,2019,40415.9567649547,FEMALE,86.93782
Japan,2019,40415.9567649547,MALE,81.48871
Japan,2019,40415.9567649547,TOTAL,84.26138
Kazakhstan,2019,9812.59552626324,FEMALE,77.61427
Kazakhstan,2019,9812.59552626324,MALE,69.97667
Kazakhstan,2019,9812.59552626324,TOTAL,73.95099
Kenya,2019,1970.08007048615,FEMALE,68.44287
Kenya,2019,1970.08007048615,MALE,63.69933
Kenya,2019,1970.08007048615,TOTAL,66.08511
Cambodia,2019,1671.3854000919,FEMALE,72.74578
Cambodia,2019,1671.3854000919,MALE,67.23409
Cambodia,2019,1671.3854000919,TOTAL,70.12289
Kiribati,2019,1745.7324153971,FEMALE,62.80285
Kiribati,2019,1745.7324153971,MALE,56.13857
Kiribati,2019,1745.7324153971,TOTAL,59.41902
Kuwait,2019,31230.1729499142,FEMALE,83.94704
Kuwait,2019,31230.1729499142,MALE,79.25072
Kuwait,2019,31230.1729499142,TOTAL,80.96625
Lebanon,2019,8925.42186017072,FEMALE,79.15109
Lebanon,2019,8925.42186017072,MALE,74.02618
Lebanon,2019,8925.42186017072,TOTAL,76.43958
Liberia,2019,665.878447568436,FEMALE,65.00237
Liberia,2019,665.878447568436,MALE,63.15286
Liberia,2019,665.878447568436,TOTAL,64.07872
Libya,2019,10972.902519068,FEMALE,77.3446
Libya,2019,10972.902519068,MALE,74.20638
Libya,2019,10972.902519068,TOTAL,75.77909
Sri Lanka,2019,4082.69404871533,FEMALE,79.81407
Sri Lanka,2019,4082.69404871533,MALE,73.79943
Sri Lanka,2019,4082.69404871533,TOTAL,76.86693
Lesotho,2019,1074.1340466189,FEMALE,54.23892
Lesotho,2019,1074.1340466189,MALE,47.6613
Lesotho,2019,1074.1340466189,TOTAL,50.74881
Lithuania,2019,19615.5491450175,FEMALE,80.43407
Lithuania,2019,19615.5491450175,MALE,71.2347
Lithuania,2019,19615.5491450175,TOTAL,75.99383
Luxembourg,2019,112726.439672814,FEMALE,84.19806
Luxembourg,2019,112726.439672814,MALE,80.62149
Luxembourg,2019,112726.439672814,TOTAL,82.41467
Latvia,2019,17883.3494113217,FEMALE,79.83988
Latvia,2019,17883.3494113217,MALE,70.58307
Latvia,2019,17883.3494113217,TOTAL,75.37604
Morocco,2019,3498.58276367188,FEMALE,74.31212
Morocco,2019,3498.58276367188,MALE,71.68313
Morocco,2019,3498.58276367188,TOTAL,72.98804
Madagascar,2019,512.27966560241,FEMALE,66.59742
Madagascar,2019,512.27966560241,MALE,64.09824
Madagascar,2019,512.27966560241,TOTAL,65.34995
Maldives,2019,11349.8592675975,FEMALE,80.76191
Maldives,2019,11349.8592675975,MALE,78.63379
Maldives,2019,11349.8592675975,TOTAL,79.59427
Mexico,2019,10434.5676193955,FEMALE,78.86271
Mexico,2019,10434.5676193955,MALE,73.12539
Mexico,2019,10434.5676193955,TOTAL,76.01043
North Macedonia,2019,6718.85826635458,FEMALE,76.86526
North Macedonia,2019,6718.85826635458,MALE,72.84443
North Macedonia,2019,6718.85826635458,TOTAL,74.8186
Mali,2019,840.175746366299,FEMALE,63.40044
Mali,2019,840.175746366299,MALE,62.19934
Mali,2019,840.175746366299,TOTAL,62.79813
Malta,2019,31751.1811756369,FEMALE,83.79854
Malta,2019,31751.1811756369,MALE,79.93996
Malta,2019,31751.1811756369,TOTAL,81.89443
Myanmar,2019,1415.24898557512,FEMALE,72.20418
Myanmar,2019,1415.24898557512,MALE,65.90776
Myanmar,2019,1415.24898557512,TOTAL,69.1335
Montenegro,2019,8909.6538759126,FEMALE,78.65294
Montenegro,2019,8909.6538759126,MALE,73.15459
Montenegro,2019,8909.6538759126,TOTAL,75.87666
Mongolia,2019,4394.94715044543,FEMALE,72.7587
Mongolia,2019,4394.94715044543,MALE,63.82064
Mongolia,2019,4394.94715044543,TOTAL,68.09768
Mozambique,2019,512.215756850012,FEMALE,61.73365
Mozambique,2019,512.215756850012,MALE,54.45667
Mozambique,2019,512.215756850012,TOTAL,58.13618
Mauritania,2019,1800.87518658218,FEMALE,68.73493
Mauritania,2019,1800.87518658218,MALE,68.08337
Mauritania,2019,1800.87518658218,TOTAL,68.37999
Mauritius,2019,11403.2527870674,FEMALE,77.31542
Mauritius,2019,11403.2527870674,MALE,70.95081
Mauritius,2019,11403.2527870674,TOTAL,74.07175
Malawi,2019,587.115464659464,FEMALE,68.92786
Malawi,2019,587.115464659464,MALE,62.30587
Malawi,2019,587.115464659464,TOTAL,65.62458
Malaysia,2019,11132.1027429418,FEMALE,77.07645
Malaysia,2019,11132.1027429418,MALE,72.60717
Malaysia,2019,11132.1027429418,TOTAL,74.718
Namibia,2019,5126.17614281673,FEMALE,68.44906
Namibia,2019,5126.17614281673,MALE,60.58327
Namibia,2019,5126.17614281673,TOTAL,64.57598
Niger,2019,549.81612777766,FEMALE,64.55505
Niger,2019,549.81612777766,MALE,62.06462
Niger,2019,549.81612777766,TOTAL,63.28761
Nigeria,2019,2334.02364195898,FEMALE,64.10055
Nigeria,2019,2334.02364195898,MALE,61.1953
Nigeria,2019,2334.02364195898,TOTAL,62.61868
Nicaragua,2019,1905.64091736446,FEMALE,77.92856
Nicaragua,2019,1905.64091736446,MALE,72.07236
Nicaragua,2019,1905.64091736446,TOTAL,75.03769
Norway,2019,76430.5889473338,FEMALE,84.12942
Norway,2019,76430.5889473338,MALE,81.07995
Norway,2019,76430.5889473338,TOTAL,82.61812
Nepal,2019,1185.68231827815,FEMALE,72.74822
Nepal,2019,1185.68231827815,MALE,68.87744
Nepal,2019,1185.68231827815,TOTAL,70.88377
New Zealand,2019,42747.2099299966,FEMALE,83.51994
New Zealand,2019,42747.2099299966,MALE,80.36292
New Zealand,2019,42747.2099299966,TOTAL,81.96268
Oman,2019,19132.1522739094,FEMALE,75.26434
Oman,2019,19132.1522739094,MALE,72.9706
Oman,2019,19132.1522739094,TOTAL,73.89786
Pakistan,2019,1437.1658330724,FEMALE,66.72388
Pakistan,2019,1437.1658330724,MALE,64.59088
Pakistan,2019,1437.1658330724,TOTAL,65.60827
Panama,2019,16472.8317470488,FEMALE,82.05693
Panama,2019,16472.8317470488,MALE,76.64988
Panama,2019,16472.8317470488,TOTAL,79.29353
Peru,2019,6956.49574886694,FEMALE,81.33572
Peru,2019,6956.49574886694,MALE,78.4557
Peru,2019,6956.49574886694,TOTAL,79.89777
Philippines,2019,3413.84904430419,FEMALE,73.59611
Philippines,2019,3413.84904430419,MALE,67.40279
Philippines,2019,3413.84904430419,TOTAL,70.42632
Papua New Guinea,2019,2593.77555393227,FEMALE,67.36317
Papua New Guinea,2019,2593.77555393227,MALE,63.40222
Papua New Guinea,2019,2593.77555393227,TOTAL,65.30473
Poland,2019,15700.0135796738,FEMALE,81.928
Poland,2019,15700.0135796738,MALE,74.52794
Poland,2019,15700.0135796738,TOTAL,78.26672
Portugal,2019,23330.817288932,FEMALE,84.39763
Portugal,2019,23330.817288932,MALE,78.5585
Portugal,2019,23330.817288932,TOTAL,81.57421
Paraguay,2019,5807.83879407975,FEMALE,78.84635
Paraguay,2019,5807.83879407975,MALE,73.0798
Paraguay,2019,5807.83879407975,TOTAL,75.80984
Qatar,2019,62827.3969554767,FEMALE,76.62833
Qatar,2019,62827.3969554767,MALE,78.02834
Qatar,2019,62827.3969554767,TOTAL,77.17221
Romania,2019,12957.9991142218,FEMALE,79.2589
Romania,2019,12957.9991142218,MALE,71.95333
Romania,2019,12957.9991142218,TOTAL,75.5658
Russian Federation,2019,11447.701171875,FEMALE,78.00386
Russian Federation,2019,11447.701171875,MALE,68.17734
Russian Federation,2019,11447.701171875,TOTAL,73.23246
Rwanda,2019,806.332472032037,FEMALE,71.24305
Rwanda,2019,806.332472032037,MALE,66.8829
Rwanda,2019,806.332472032037,TOTAL,69.10349
Saudi Arabia,2019,23405.7087429435,FEMALE,76.14821
Saudi Arabia,2019,23405.7087429435,MALE,73.106
Saudi Arabia,2019,23405.7087429435,TOTAL,74.31111
Sudan,2019,748.010925292969,FEMALE,70.7551
Sudan,2019,748.010925292969,MALE,67.55361
Sudan,2019,748.010925292969,TOTAL,69.14727
Senegal,2019,1462.67835252138,FEMALE,70.14394
Senegal,2019,1462.67835252138,MALE,66.82092
Senegal,2019,1462.67835252138,TOTAL,68.57918
Singapore,2019,66081.7199235165,FEMALE,85.45309
Singapore,2019,66081.7199235165,MALE,81.04722
Singapore,2019,66081.7199235165,TOTAL,83.22195
Solomon Islands,2019,2398.77305007963,FEMALE,67.86839
Solomon Islands,2019,2398.77305007963,MALE,62.87004
Solomon Islands,2019,2398.77305007963,TOTAL,65.24883
Sierra Leone,2019,506.606913779078,FEMALE,61.90173
Sierra Leone,2019,506.606913779078,MALE,59.59659
Sierra Leone,2019,506.606913779078,TOTAL,60.7705
El Salvador,2019,4280.28840404719,FEMALE,79.12917
El Salvador,2019,4280.28840404719,MALE,70.57839
El Salvador,2019,4280.28840404719,TOTAL,75.033
Somalia,2019,589.465891901627,FEMALE,59.22458
Somalia,2019,589.465891901627,MALE,54.00606
Somalia,2019,589.465891901627,TOTAL,56.46892
Serbia,2019,7417.20660836868,FEMALE,78.27786
Serbia,2019,7417.20660836868,MALE,73.46343
Serbia,2019,7417.20660836868,TOTAL,75.87003
South Sudan,2019,,FEMALE,64.84216
South Sudan,2019,,MALE,60.82513
South Sudan,2019,,TOTAL,62.79444
Sao Tome and Principe,2019,1924.40814952173,FEMALE,71.99387
Sao Tome and Principe,2019,1924.40814952173,MALE,68.78915
Sao Tome and Principe,2019,1924.40814952173,TOTAL,70.41647
Suriname,2019,6690.04478601228,FEMALE,74.63403
Suriname,2019,6690.04478601228,MALE,68.49753
Suriname,2019,6690.04478601228,TOTAL,71.48003
Slovenia,2019,26042.4463468032,FEMALE,84.0631
Slovenia,2019,26042.4463468032,MALE,78.58624
Slovenia,2019,26042.4463468032,TOTAL,81.30905
Sweden,2019,51939.4297445291,FEMALE,83.9655
Sweden,2019,51939.4297445291,MALE,80.82676
Sweden,2019,51939.4297445291,TOTAL,82.40387
Eswatini,2019,3843.38004601919,FEMALE,63.18209
Eswatini,2019,3843.38004601919,MALE,53.35522
Eswatini,2019,3843.38004601919,TOTAL,57.72837
Seychelles,2019,19141.5118743615,FEMALE,77.14537
Seychelles,2019,19141.5118743615,MALE,69.97926
Seychelles,2019,19141.5118743615,TOTAL,73.34014
Syrian Arab Republic,2019,1123.63235251465,FEMALE,74.25684
Syrian Arab Republic,2019,1123.63235251465,MALE,71.18203
Syrian Arab Republic,2019,1123.63235251465,TOTAL,72.67168
Chad,2019,701.621201027424,FEMALE,61.34304
Chad,2019,701.621201027424,MALE,57.95362
Chad,2019,701.621201027424,TOTAL,59.63255
Togo,2019,848.310124981212,FEMALE,67.22852
Togo,2019,848.310124981212,MALE,61.51863
Togo,2019,848.310124981212,TOTAL,64.27029
Thailand,2019,7628.57603307351,FEMALE,81.0434
Thailand,2019,7628.57603307351,MALE,74.36266
Thailand,2019,7628.57603307351,TOTAL,77.6988
Tajikistan,2019,889.023340713117,FEMALE,71.54912
Tajikistan,2019,889.023340713117,MALE,67.57883
Tajikistan,2019,889.023340713117,TOTAL,69.50127
Turkmenistan,2019,7344.88020350303,FEMALE,72.96837
Turkmenistan,2019,7344.88020350303,MALE,66.48119
Turkmenistan,2019,7344.88020350303,TOTAL,69.74881
Timor-Leste,2019,1583.07860279061,FEMALE,71.4107
Timor-Leste,2019,1583.07860279061,MALE,67.92676
Timor-Leste,2019,1583.07860279061,TOTAL,69.62458
Tonga,2019,4878.97868604087,FEMALE,75.60913
Tonga,2019,4878.97868604087,MALE,69.80632
Tonga,2019,4878.97868604087,TOTAL,72.57066
Trinidad and Tobago,2019,15642.4067190576,FEMALE,79.92052
Trinidad and Tobago,2019,15642.4067190576,MALE,72.54385
Trinidad and Tobago,2019,15642.4067190576,TOTAL,76.12728
Tunisia,2019,3477.83618091653,FEMALE,79.1881
Tunisia,2019,3477.83618091653,MALE,74.87583
Tunisia,2019,3477.83618091653,TOTAL,77.03745
Uganda,2019,823.024732902811,FEMALE,70.09615
Uganda,2019,823.024732902811,MALE,63.24249
Uganda,2019,823.024732902811,TOTAL,66.69038
Ukraine,2019,3661.45776367188,FEMALE,77.81106
Ukraine,2019,3661.45776367188,MALE,67.99895
Ukraine,2019,3661.45776367188,TOTAL,73.01635
Uruguay,2019,18149.0562908315,FEMALE,80.55956
Uruguay,2019,18149.0562908315,MALE,73.47769
Uruguay,2019,18149.0562908315,TOTAL,77.0994
Uzbekistan,2019,1795.20176845657,FEMALE,75.21384
Uzbekistan,2019,1795.20176845657,MALE,70.76344
Uzbekistan,2019,1795.20176845657,TOTAL,73.00793
Viet Nam,2019,3491.09140990663,FEMALE,78.10517
Viet Nam,2019,3491.09140990663,MALE,69.56166
Viet Nam,2019,3491.09140990663,TOTAL,73.74126
Vanuatu,2019,3076.58988588361,FEMALE,68.32056
Vanuatu,2019,3076.58988588361,MALE,62.65745
Vanuatu,2019,3076.58988588361,TOTAL,65.3064
World,2019,11358.4786578376,FEMALE,75.87223
World,2019,11358.4786578376,MALE,70.84768
World,2019,11358.4786578376,TOTAL,73.31331
Samoa,2019,4308.3007294066,FEMALE,71.8475
Samoa,2019,4308.3007294066,MALE,69.15868
Samoa,2019,4308.3007294066,TOTAL,70.45068
South Africa,2019,6702.52661671812,FEMALE,68.28989
South Africa,2019,6702.52661671812,MALE,62.20109
South Africa,2019,6702.52661671812,TOTAL,65.25417
Zambia,2019,1268.12094056241,FEMALE,65.36993
Zambia,2019,1268.12094056241,MALE,59.53606
Zambia,2019,1268.12094056241,TOTAL,62.4529
Zimbabwe,2019,1421.86859641758,FEMALE,63.60674
Zimbabwe,2019,1421.86859641758,MALE,57.51101
Zimbabwe,2019,1421.86859641758,TOTAL,60.68252
Afghanistan,2021,355.777826392648,FEMALE,60.986038208
Afghanistan,2021,355.777826392648,MALE,57.403781891
Afghanistan,2021,355.777826392648,TOTAL,59.126903534
Angola,2021,1927.47407827687,FEMALE,64.255836487
Angola,2021,1927.47407827687,MALE,60.007461548
Angola,2021,1927.47407827687,TOTAL,62.131134033
Albania,2021,6377.20309553753,FEMALE,78.612388611
Albania,2021,6377.20309553753,MALE,74.360824585
Albania,2021,6377.20309553753,TOTAL,76.390892029
United Arab Emirates,2021,44332.3400499381,FEMALE,80.017074585
United Arab Emirates,2021,44332.3400499381,MALE,77.175979614
United Arab Emirates,2021,44332.3400499381,TOTAL,78.30645752
Argentina,2021,10650.8604604345,FEMALE,77.577903748
Argentina,2021,10650.8604604345,MALE,71.594528198
Argentina,2021,10650.8604604345,TOTAL,74.568977356
Armenia,2021,4972.78320361917,FEMALE,76.873222351
Armenia,2021,4972.78320361917,MALE,68.598510742
Armenia,2021,4972.78320361917,TOTAL,72.984580994
Antigua and Barbuda,2021,17178.5437160522,FEMALE,78.417266846
Antigua and Barbuda,2021,17178.5437160522,MALE,75.206336975
Antigua and Barbuda,2021,17178.5437160522,TOTAL,76.91526794399999
Australia,2021,60697.2454358579,FEMALE,84.897819519
Australia,2021,60697.2454358579,MALE,81.308830261
Australia,2021,60697.2454358579,TOTAL,83.101837158
Austria,2021,53517.8904509612,FEMALE,83.303245544
Austria,2021,53517.8904509612,MALE,78.659461975
Austria,2021,53517.8904509612,TOTAL,80.992973328
Azerbaijan,2021,5408.04535175023,FEMALE,75.192573547
Azerbaijan,2021,5408.04535175023,MALE,70.495635986
Azerbaijan,2021,5408.04535175023,TOTAL,72.912940979
Burundi,2021,221.157803429854,FEMALE,65.949684143
Burundi,2021,221.157803429854,MALE,62.047092438
Burundi,2021,221.157803429854,TOTAL,64.006950378
Belgium,2021,51863.8311565054,FEMALE,83.687950134
Belgium,2021,51863.8311565054,MALE,79.285232544
Belgium,2021,51863.8311565054,TOTAL,81.505966187
Benin,2021,1360.91147388169,FEMALE,66.375427246
Benin,2021,1360.91147388169,MALE,61.719360352
Benin,2021,1360.91147388169,TOTAL,64.012687683
Burkina Faso,2021,888.803610895832,FEMALE,64.644790649
Burkina Faso,2021,888.803610895832,MALE,59.876140595
Burkina Faso,2021,888.803610895832,TOTAL,62.297286987
Bangladesh,2021,2457.96446570157,FEMALE,74.562561035
Bangladesh,2021,2457.96446570157,MALE,71.646606445
Bangladesh,2021,2457.96446570157,TOTAL,73.102516174
Bulgaria,2021,12219.3418706779,FEMALE,74.97959137
Bulgaria,2021,12219.3418706779,MALE,67.976402283
Bulgaria,2021,12219.3418706779,TOTAL,71.305862427
Bahrain,2021,26850.0033915702,FEMALE,75.094657898
Bahrain,2021,26850.0033915702,MALE,73.819900513
Bahrain,2021,26850.0033915702,TOTAL,74.383720398
Bosnia and Herzegovina,2021,7237.27446250665,FEMALE,77.197967529
Bosnia and Herzegovina,2021,7237.27446250665,MALE,72.555252075
Bosnia and Herzegovina,2021,7237.27446250665,TOTAL,74.849441528
Belarus,2021,7489.71894713888,FEMALE,78.132263184
Belarus,2021,7489.71894713888,MALE,68.060729981
Belarus,2021,7489.71894713888,TOTAL,73.123245239
Belize,2021,6060.96822340845,FEMALE,75.440193176
Belize,2021,6060.96822340845,MALE,71.364845276
Belize,2021,6060.96822340845,TOTAL,73.320556641
Brazil,2021,7794.88097933152,FEMALE,75.84727478
Brazil,2021,7794.88097933152,MALE,69.044113159
Brazil,2021,7794.88097933152,TOTAL,72.388404846
Barbados,2021,17586.3300142247,FEMALE,78.408782959
Barbados,2021,17586.3300142247,MALE,75.122245789
Barbados,2021,17586.3300142247,TOTAL,76.841835022
Brunei Darussalam,2021,31448.9127482937,FEMALE,78.566703796
Brunei Darussalam,2021,31448.9127482937,MALE,75.337173462
Brunei Darussalam,2021,31448.9127482937,TOTAL,76.922607422
Bhutan,2021,3561.22528660505,FEMALE,75.939758301
Bhutan,2021,3561.22528660505,MALE,73.927207947
Bhutan,2021,3561.22528660505,TOTAL,74.876426697
Botswana,2021,7244.15854755666,FEMALE,63.17931366
Botswana,2021,7244.15854755666,MALE,59.224708557
Botswana,2021,7244.15854755666,TOTAL,61.231189728
Central African Republic,2021,461.137510956047,FEMALE,55.379001617
Central African Republic,2021,461.137510956047,MALE,49.571491242
Central African Republic,2021,461.137510956047,TOTAL,52.307727814
Canada,2021,52496.8441693242,FEMALE,83.814979553
Canada,2021,52496.8441693242,MALE,79.372756958
Canada,2021,52496.8441693242,TOTAL,81.582763672
Switzerland,2021,93446.4344518943,FEMALE,85.1147995
Switzerland,2021,93446.4344518943,MALE,81.484405518
Switzerland,2021,93446.4344518943,TOTAL,83.327957153
Chile,2021,16185.9147709548,FEMALE,81.423316956
Chile,2021,16185.9147709548,MALE,76.689987183
Chile,2021,16185.9147709548,TOTAL,79.024047852
China,2021,12617.5051041181,FEMALE,80.523246765
China,2021,12617.5051041181,MALE,74.95413208
China,2021,12617.5051041181,TOTAL,77.616195679
Cameroon,2021,1654.25703730592,FEMALE,63.724407196
Cameroon,2021,1654.25703730592,MALE,59.886962891
Cameroon,2021,1654.25703730592,TOTAL,61.769348145
Colombia,2021,6182.9559438651,FEMALE,77.621559143
Colombia,2021,6182.9559438651,MALE,71.55393219
Colombia,2021,6182.9559438651,TOTAL,74.532974243
Comoros,2021,1577.47084122292,FEMALE,68.727867127
Comoros,2021,1577.47084122292,MALE,66.301307678
Comoros,2021,1577.47084122292,TOTAL,67.497039795
Cabo Verde,2021,3489.97339736459,FEMALE,77.441993713
Cabo Verde,2021,3489.97339736459,MALE,68.802597046
Cabo Verde,2021,3489.97339736459,TOTAL,73.160980225
Costa Rica,2021,12604.0488374654,FEMALE,81.506027222
Costa Rica,2021,12604.0488374654,MALE,75.876861572
Costa Rica,2021,12604.0488374654,TOTAL,78.630531311
Cuba,2021,,FEMALE,76.506088257
Cuba,2021,,MALE,71.125953674
Cuba,2021,,TOTAL,73.673332214
Cyprus,2021,32745.83984375,FEMALE,83.963569641
Cyprus,2021,32745.83984375,MALE,79.866149902
Cyprus,2021,32745.83984375,TOTAL,81.912742615
Czechia,2021,26822.5141862111,FEMALE,80.271446228
Czechia,2021,26822.5141862111,MALE,74.013092041
Czechia,2021,26822.5141862111,TOTAL,77.077301025
Germany,2021,51426.7503654421,FEMALE,82.859176636
Germany,2021,51426.7503654421,MALE,78.149505615
Germany,2021,51426.7503654421,TOTAL,80.491409302
Djibouti,2021,3062.55148207643,FEMALE,66.729454041
Djibouti,2021,3062.55148207643,MALE,63.042179108
Djibouti,2021,3062.55148207643,TOTAL,64.872268677
Denmark,2021,69268.6517983134,FEMALE,82.900917053
Denmark,2021,69268.6517983134,MALE,79.464141846
Denmark,2021,69268.6517983134,TOTAL,81.184005737
Dominican Republic,2021,8476.74963892506,FEMALE,76.755363464
Dominican Republic,2021,8476.74963892506,MALE,70.163269043
Dominican Republic,2021,8476.74963892506,TOTAL,73.321029663
Algeria,2021,4216.2512851303,FEMALE,76.638748169
Algeria,2021,4216.2512851303,MALE,75.50643158
Algeria,2021,4216.2512851303,TOTAL,75.977653503
Ecuador,2021,6036.4472741675,FEMALE,77.204803467
Ecuador,2021,6036.4472741675,MALE,70.950683594
Ecuador,2021,6036.4472741675,TOTAL,73.958015442
Eritrea,2021,,FEMALE,66.237510681
Eritrea,2021,,MALE,60.908359528
Eritrea,2021,,TOTAL,63.573085785
Spain,2021,30488.8209528797,FEMALE,85.297737122
Spain,2021,30488.8209528797,MALE,79.986297607
Spain,2021,30488.8209528797,TOTAL,82.66267395
Estonia,2021,27698.4793450267,FEMALE,81.195861816
Estonia,2021,27698.4793450267,MALE,72.825584412
Estonia,2021,27698.4793450267,TOTAL,77.131317139
Ethiopia,2021,925.00069759158,FEMALE,69.748603821
Ethiopia,2021,925.00069759158,MALE,65.961914063
Ethiopia,2021,925.00069759158,TOTAL,67.83908844
Finland,2021,53504.6936483441,FEMALE,84.061637878
Finland,2021,53504.6936483441,MALE,79.007743835
Finland,2021,53504.6936483441,TOTAL,81.534194946
Fiji,2021,4656.0513619168,FEMALE,67.670143127
Fiji,2021,4656.0513619168,MALE,63.491817474
Fiji,2021,4656.0513619168,TOTAL,65.500587463
France,2021,43671.3084099631,FEMALE,84.686141968
France,2021,43671.3084099631,MALE,79.07624054
France,2021,43671.3084099631,TOTAL,81.922744751
Gabon,2021,8635.79714374956,FEMALE,67.918449402
Gabon,2021,8635.79714374956,MALE,62.681438446
Gabon,2021,8635.79714374956,TOTAL,65.093811035
Georgia,2021,5083.60695484577,FEMALE,75.599807739
Georgia,2021,5083.60695484577,MALE,66.854164124
Georgia,2021,5083.60695484577,TOTAL,71.240386963
Ghana,2021,2422.08591285021,FEMALE,68.604988098
Ghana,2021,2422.08591285021,MALE,63.690490723
Ghana,2021,2422.08591285021,TOTAL,66.101783752
Guinea,2021,1189.17599945874,FEMALE,62.478336334
Guinea,2021,1189.17599945874,MALE,59.946643829
Guinea,2021,1189.17599945874,TOTAL,61.262508392
Guinea-Bissau,2021,836.870024795178,FEMALE,61.102249146
Guinea-Bissau,2021,836.870024795178,MALE,56.075733185
Guinea-Bissau,2021,836.870024795178,TOTAL,58.628017426
Equatorial Guinea,2021,7473.92606069296,FEMALE,63.214439392
Equatorial Guinea,2021,7473.92606069296,MALE,60.171188355
Equatorial Guinea,2021,7473.92606069296,TOTAL,61.605422974
Greece,2021,20310.6824798873,FEMALE,81.951194763
Greece,2021,20310.6824798873,MALE,77.255058289
Greece,2021,20310.6824798873,TOTAL,79.597846985
Grenada,2021,9010.5127999358,FEMALE,75.20123291
Grenada,2021,9010.5127999358,MALE,70.523178101
Grenada,2021,9010.5127999358,TOTAL,72.773223877
Guatemala,2021,5029.47755484093,FEMALE,71.897972107
Guatemala,2021,5029.47755484093,MALE,65.645149231
Guatemala,2021,5029.47755484093,TOTAL,68.695739746
Guyana,2021,9994.64570422569,FEMALE,69.313858032
Guyana,2021,9994.64570422569,MALE,62.977302551
Guyana,2021,9994.64570422569,TOTAL,66.07775116
Honduras,2021,2738.21626989704,FEMALE,70.53263092
Honduras,2021,2738.21626989704,MALE,67.437591553
Honduras,2021,2738.21626989704,TOTAL,68.963096619
Croatia,2021,17943.415126673,FEMALE,80.011184692
Croatia,2021,17943.415126673,MALE,73.777320862
Croatia,2021,17943.415126673,TOTAL,76.861679077
Haiti,2021,1823.74222445285,FEMALE,63.207084656
Haiti,2021,1823.74222445285,MALE,61.699672699
Haiti,2021,1823.74222445285,TOTAL,62.456386566
Hungary,2021,18755.1023464312,FEMALE,77.826034546
Hungary,2021,18755.1023464312,MALE,70.944229126
Hungary,2021,18755.1023464312,TOTAL,74.395469666
Indonesia,2021,4334.23145407913,FEMALE,70.17754364
Indonesia,2021,4334.23145407913,MALE,66.413269043
Indonesia,2021,4334.23145407913,TOTAL,68.261680603
India,2021,2250.1790176424,FEMALE,69.019615173
India,2021,2250.1790176424,MALE,65.77192688
India,2021,2250.1790176424,TOTAL,67.307807922
Ireland,2021,102001.798249145,FEMALE,83.350868225
Ireland,2021,102001.798249145,MALE,79.866264343
Ireland,2021,102001.798249145,TOTAL,81.601631165
Iraq,2021,4816.78483395313,FEMALE,73.911972046
Iraq,2021,4816.78483395313,MALE,68.889709473
Iraq,2021,4816.78483395313,TOTAL,71.466323853
Iceland,2021,69252.3112431448,FEMALE,83.889671326
Iceland,2021,69252.3112431448,MALE,81.329742432
Iceland,2021,69252.3112431448,TOTAL,82.577667236
Israel,2021,52129.5159612108,FEMALE,82.093162537
Israel,2021,52129.5159612108,MALE,82.386619568
Israel,2021,52129.5159612108,TOTAL,81.744644165
Italy,2021,36441.0598048734,FEMALE,84.327949524
Italy,2021,36441.0598048734,MALE,79.975631714
Italy,2021,36441.0598048734,TOTAL,82.197471619
Jamaica,2021,5183.58102957767,FEMALE,72.772605896
Jamaica,2021,5183.58102957767,MALE,67.643791199
Jamaica,2021,5183.58102957767,TOTAL,70.143943787
Jordan,2021,4152.75795426388,FEMALE,76.980499268
Jordan,2021,4152.75795426388,MALE,74.568778992
Jordan,2021,4152.75795426388,TOTAL,75.649734497
Japan,2021,40058.5373276179,FEMALE,87.158035278
Japan,2021,40058.5373276179,MALE,81.709182739
Japan,2021,40058.5373276179,TOTAL,84.460670471
Kazakhstan,2021,10270.8873391027,FEMALE,73.938743591
Kazakhstan,2021,10270.8873391027,MALE,66.36555481
Kazakhstan,2021,10270.8873391027,TOTAL,70.275123596
Kenya,2021,2069.66112881918,FEMALE,69.215568543
Kenya,2021,2069.66112881918,MALE,64.395874023
Kenya,2021,2069.66112881918,TOTAL,66.76222229
Cambodia,2021,1625.23502147979,FEMALE,71.450820923
Cambodia,2021,1625.23502147979,MALE,66.350730896
Cambodia,2021,1625.23502147979,TOTAL,68.923995972
Kiribati,2021,2244.11073068747,FEMALE,63.958999634
Kiribati,2021,2244.11073068747,MALE,57.776992798
Kiribati,2021,2244.11073068747,TOTAL,60.873455048
Kuwait,2021,33358.4631538575,FEMALE,81.750640869
Kuwait,2021,33358.4631538575,MALE,77.31715393100001
Kuwait,2021,33358.4631538575,TOTAL,78.95211792
Lebanon,2021,4136.14657516013,FEMALE,77.495697022
Lebanon,2021,4136.14657516013,MALE,71.249794006
Lebanon,2021,4136.14657516013,TOTAL,74.342071533
Liberia,2021,676.44292696753,FEMALE,64.268836975
Liberia,2021,676.44292696753,MALE,62.641773224
Liberia,2021,676.44292696753,TOTAL,63.457309723
Libya,2021,7094.99982017328,FEMALE,74.210067749
Libya,2021,7094.99982017328,MALE,70.227409363
Libya,2021,7094.99982017328,TOTAL,72.178436279
Sri Lanka,2021,3999.33800155592,FEMALE,80.054588318
